GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200504,04 [uc] uttaranchal,,60.3 [54.2-66.1],60.30501,54.15337,66.14722,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200505,05 [hr] haryana,,72.8 [66.3-78.5],72.81836,66.29878,78.48597,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200506,06 [dl] delhi,,87.9 [83.8-91.0],87.88425,83.83208,91.02950,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200507,07 [rj] rajasthan,,73.6 [67.8-78.6],73.56821,67.77492,78.64812,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200520,20 [or] orissa,,73.8 [67.9-79.0],73.83313,67.86617,79.03438,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200521,21 [ch] chhattisgarh,,74.5 [68.3-79.9],74.51575,68.26183,79.90022,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200522,22 [mp] madhya pradesh,,75.1 [70.7-79.0],75.05924,70.68840,78.97220,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS200523,23 [gj] gujarat,,83.4 [79.2-86.9],83.41287,79.17076,86.93362,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ2,Q2,,,,,76.9 [76.2-77.6],76.88141,76.16143,77.58604,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ4,Q4,,,,,90.6 [90.0-91.2],90.58978,89.98229,91.16404,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,NHLM,None,,,,,,,,,,,,,,61.4 [60.7-62.2],61.44242,60.67786,62.20138,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,RUR,Rural,,,,,,,,75.7 [75.3-76.1],75.71458,75.28450,76.13956,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201505,05 bihar,,50.2 [48.9-51.6],50.23257,48.90893,51.55587,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201507,07 chhattisgarh,,91.8 [90.6-92.9],91.82328,90.55065,92.93788,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201512,12 haryana,,78.9 [76.8-80.9],78.93506,76.80114,80.92145,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201514,14 jammu and kashmir,,90.6 [89.1-91.9],90.60806,89.10148,91.92525,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201521,21 manipur,,87.8 [85.7-89.6],87.79388,85.68265,89.63146,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201523,23 mizoram,,87.2 [84.5-89.5],87.17528,84.48060,89.46044,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201530,30 sikkim,,94.1 [91.5-95.9],94.11331,91.53193,95.94267,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201532,32 tripura,,93.9 [91.5-95.6],93.88351,91.49406,95.63376,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ3,Q3,,,,,86.3 [85.7-86.9],86.33651,85.70950,86.94020,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ5,Q5 (Richest),,,,,94.2 [93.6-94.7],94.19111,93.58353,94.74438,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,PRLM,Primary,,,,,,,,,,,,,,77.5 [76.6-78.3],77.47737,76.59779,78.33324,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,URB,Urban,,,,,,,,89.1 [88.4-89.8],89.09098,88.38972,89.75478,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201504,04 assam,,82.7 [80.9-84.4],82.71802,80.89806,84.39801,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201506,06 chandigarh,,96.5 [89.5-98.9],96.47063,89.54099,98.86710,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201513,13 himachal pradesh,,92.4 [90.6-93.8],92.35008,90.59183,93.80222,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201515,15 jharkhand,,69.8 [68.3-71.3],69.82053,68.28677,71.31129,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201520,20 maharashtra,,91.0 [89.7-92.2],91.04985,89.71971,92.22280,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201522,22 meghalaya,,81.2 [78.5-83.6],81.16552,78.46645,83.59701,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201524,24 nagaland,,44.6 [41.7-47.6],44.64919,41.69917,47.63739,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201529,29 rajasthan,,83.6 [82.3-84.8],83.62946,82.33753,84.84428,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201531,31 tamil nadu,,91.3 [90.0-92.5],91.34280,89.98090,92.53494,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201501,01 andaman and nicobar islands,,97.2 [92.9-98.9],97.16566,92.88219,98.90184,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201502,02 andhra pradesh,,97.4 [96.5-98.1],97.43621,96.45967,98.14856,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201503,03 arunachal pradesh,,57.2 [54.4-60.0],57.21389,54.38482,59.99655,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201516,16 karnataka,,87.9 [85.1-90.3],87.94263,85.13397,90.28123,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201517,17 kerala,,99.0 [98.0-99.5],98.96500,98.00375,99.46590,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201518,18 lakshadweep,,100.0 [100.0-100.0],100.00000,100.00000,100.00000,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201519,19 madhya pradesh,,70.1 [68.9-71.2],70.05793,68.87975,71.21015,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201533,33 uttar pradesh,,74.2 [73.3-75.0],74.15961,73.30901,74.99234,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201534,34 uttarakhand,,75.9 [73.6-78.0],75.85369,73.59424,77.97767,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201535,35 west bengal,,88.4 [86.6-90.0],88.37836,86.55939,89.97965,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201536,36 telangana,,93.8 [92.0-95.2],93.79391,92.01367,95.19801,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,58.3 [57.5-59.1],58.28326,57.46798,59.09403,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,SHLM,Secondary or higher,,,,,,,,,,,,,,88.2 [87.9-88.6],88.24503,87.86687,88.61294,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201508,08 dadra and nagar haveli,,86.8 [81.6-90.7],86.79703,81.59696,90.69528,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201509,09 daman and diu,,81.0 [73.7-86.6],80.96636,73.74055,86.56607,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201510,10 goa,,92.8 [86.3-96.4],92.83775,86.33551,96.37579,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201511,11 gujarat,,81.0 [79.2-82.7],81.01593,79.22346,82.68756,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201525,25 delhi,,89.9 [84.4-93.7],89.93626,84.35912,93.67387,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201526,26 odisha,,83.3 [81.9-84.6],83.25987,81.85548,84.57605,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201527,27 puducherry,,97.8 [95.4-98.9],97.75503,95.36035,98.92763,,,
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3324,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS201528,28 punjab,,94.7 [93.3-95.7],94.65947,93.34020,95.72935,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,9.6 [8.7-10.5],9.55214,8.67860,10.50350,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,WQ3,Q3,,,,,27.1 [25.5-28.7],27.06082,25.49769,28.68288,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,SHLM,Secondary or higher,,,,,,,,,,,,,,60.3 [58.9-61.7],60.30121,58.90002,61.68571,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS199806,06 haryana,,22.9 [19.6-26.5],22.86523,19.56957,26.53282,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS199808,08 jammu and kashmir,,50.5 [45.3-55.7],50.50341,45.29066,55.70525,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS199813,13 manipur,,31.5 [25.1-38.6],31.48788,25.13784,38.61460,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3323,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,,,IND,India,,,,,,,,,,,,,,INDDHS199815,15 mizoram,,59.2 [53.0-65.1],59.15236,52.96167,65.06572,,,
